transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,revenue,year,month,quarter
7639,1413,E***,101,250000.0,Laptop,Electronics,online,Delhi,2025-10-26,1,NetBanking,0.05,Em***@yahoo.com,******1689,successful,237500.0,2025,October,4
7641,1581,N***,101,250000.0,Laptop,Electronics,offline,Delhi,2026-02-18,1,UPI,0.15,Na***@outlook.com,******6805,successful,212500.0,2026,February,1
7642,1453,T***,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-09-20,5,UPI,0.1,Ta***@outlook.com,******2425,successful,292500.0,2025,September,3
7643,1079,J***,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-12-22,2,Card,0.2,Je***@outlook.com,******6747,successful,128000.0,2025,December,4
7644,1046,S***,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2026-03-05,4,NetBanking,0.3,St***@yahoo.com,******0042,successful,42000.0,2026,March,1
7645,1209,J***,103,1300.0,Shirt,Clothing,online,Mumbai,2025-12-30,3,Cash,0.3,Je***@outlook.com,******5101,successful,2730.0,2025,December,4
7646,1901,M***,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-04-27,2,UPI,0.3,Mi***@yahoo.com,******6236,successful,70000.0,2025,April,2
7647,1944,J***,107,50000.0,Dining Table,Furniture,online,Chennai,2026-04-06,3,UPI,0.35,Jo***@gmail.com,******8236,successful,97500.0,2026,April,2
7647,1944,J***,107,50000.0,Dining Table,Furniture,online,Chennai,2026-04-06,3,UPI,0.35,Jo***@gmail.com,******8236,failed,97500.0,2026,April,2
7648,1357,J***,102,70000.0,Phone,Electronics,offline,Mumbai,2026-02-03,3,Cash,0.1,Ju***@gmail.com,******2525,successful,189000.0,2026,February,1
7649,1175,J***,106,80000.0,Sofa,Furniture,offline,Chennai,2025-08-29,3,NetBanking,0.4,Ju***@gmail.com,******5295,successful,144000.0,2025,August,3
7650,1926,D***,106,80000.0,Sofa,Furniture,online,Bangalore,2026-01-12,1,UPI,0.4,Da***@gmail.com,******7388,successful,48000.0,2026,January,1
7651,1222,V***,107,50000.0,Dining Table,Furniture,online,Delhi,2025-10-27,2,Card,0.4,Vi***@gmail.com,******7294,successful,60000.0,2025,October,4
7652,1263,M***,106,80000.0,Sofa,Furniture,offline,Chennai,2026-04-02,3,UPI,0.35,Mo***@outlook.com,******9648,successful,156000.0,2026,April,2
7653,1553,B***,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-10-18,3,Cash,0.1,Br***@gmail.com,******8444,successful,121500.0,2025,October,4
7653,1553,B***,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-10-18,3,Cash,0.1,Br***@gmail.com,******8444,failed,121500.0,2025,October,4
7654,1545,J***,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-10-26,5,NetBanking,0.4,Je***@gmail.com,******5968,successful,195000.0,2025,October,4
7655,1065,D***,104,8000.0,Shoes,Clothing,offline,Chennai,2025-07-08,1,Cash,0.05,Da***@outlook.com,******8672,successful,7600.0,2025,July,3
7656,1930,A***,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-08-08,4,UPI,0.35,An***@outlook.com,******7470,successful,117000.0,2025,August,3
7657,1881,D***,101,250000.0,Laptop,Electronics,online,Mumbai,2026-01-30,2,UPI,0.25,Da***@yahoo.com,******6976,successful,375000.0,2026,January,1
7658,1406,P***,106,80000.0,Sofa,Furniture,online,Delhi,2025-07-01,4,Cash,0.25,Pr***@gmail.com,******0149,successful,240000.0,2025,July,3
7659,1219,S***,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-02-23,3,Card,0.4,Sa***@gmail.com,******4970,successful,27000.0,2026,February,1
7660,1648,D***,104,8000.0,Shoes,Clothing,offline,Delhi,2025-11-18,4,Cash,0.2,Da***@outlook.com,******5920,successful,25600.0,2025,November,4
7661,1948,J***,107,50000.0,Dining Table,Furniture,online,Delhi,2025-10-02,3,UPI,0.05,Je***@outlook.com,******2367,successful,142500.0,2025,October,4
7662,1279,M***,105,45000.0,Tv,Electronics,offline,Chennai,2025-05-11,4,NetBanking,0.4,Ma***@gmail.com,******8762,successful,108000.0,2025,May,2
7663,1632,A***,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-06-22,1,Cash,0.4,As***@gmail.com,******7212,successful,4800.0,2025,June,2
7664,1669,C***,106,80000.0,Sofa,Furniture,offline,Delhi,2025-07-19,5,UPI,0.35,Cr***@gmail.com,******3097,successful,260000.0,2025,July,3
7665,1060,J***,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-02-11,2,NetBanking,0.35,Jo***@outlook.com,******5462,successful,1690.0,2025,February,1
7666,1901,M***,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-08-31,3,NetBanking,0.25,Mi***@yahoo.com,******6236,successful,180000.0,2025,August,3
7667,1240,M***,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-10-30,1,Cash,0.2,Ma***@yahoo.com,******2366,successful,1040.0,2025,October,4
7668,1855,A***,101,250000.0,Laptop,Electronics,offline,Chennai,2025-11-12,4,Cash,0.35,An***@gmail.com,******9024,successful,650000.0,2025,November,4
7669,1876,B***,103,1300.0,Shirt,Clothing,online,Bangalore,2025-06-22,1,Cash,0.1,Bo***@gmail.com,******0223,successful,1170.0,2025,June,2
7670,1812,D***,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2026-01-07,1,Cash,0.25,Du***@gmail.com,******2388,successful,48750.0,2026,January,1
7671,1487,J***,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-09-27,3,Card,0.1,Jo***@outlook.com,******0585,successful,175500.0,2025,September,3
7672,1274,M***,105,45000.0,Tv,Electronics,offline,Mumbai,2025-06-08,3,UPI,0.4,Ma***@outlook.com,******2362,successful,81000.0,2025,June,2
7673,1086,S***,102,70000.0,Phone,Electronics,online,Delhi,2025-11-22,5,UPI,0.05,Sa***@yahoo.com,******2595,successful,332500.0,2025,November,4
7674,1919,J***,106,80000.0,Sofa,Furniture,offline,Delhi,2025-11-08,4,NetBanking,0.1,Jo***@outlook.com,******8714,successful,288000.0,2025,November,4
7675,1396,J***,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-01-22,3,NetBanking,0.3,Ja***@yahoo.com,******2716,successful,525000.0,2026,January,1
7676,1739,T***,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-12-19,3,UPI,0.15,Th***@yahoo.com,******6211,successful,127500.0,2025,December,4
7677,1063,R***,105,45000.0,Tv,Electronics,online,Delhi,2025-10-13,4,NetBanking,0.35,Re***@outlook.com,******0261,successful,117000.0,2025,October,4
7678,1375,K***,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-07-06,1,Card,0.15,Ke***@gmail.com,******1037,successful,42500.0,2025,July,3
7679,1416,L***,105,45000.0,Tv,Electronics,online,Delhi,2025-09-22,2,NetBanking,0.1,La***@yahoo.com,******4159,successful,81000.0,2025,September,3
7680,1991,E***,106,80000.0,Sofa,Furniture,online,Chennai,2025-11-09,3,NetBanking,0.35,Er***@gmail.com,******7595,successful,156000.0,2025,November,4
7681,1222,V***,107,50000.0,Dining Table,Furniture,online,Delhi,2026-01-04,3,NetBanking,0.35,Vi***@gmail.com,******7294,successful,97500.0,2026,January,1
7682,1302,S***,105,45000.0,Tv,Electronics,online,Chennai,2025-12-01,2,Card,0.05,St***@yahoo.com,******7410,successful,85500.0,2025,December,4
7683,1750,A***,106,80000.0,Sofa,Furniture,online,Chennai,2026-10-03,3,UPI,0.3,An***@gmail.com,******6417,successful,168000.0,2026,October,4
7684,1740,A***,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-10-16,2,Card,0.15,Aa***@gmail.com,******3822,successful,25500.0,2025,October,4
7685,1801,N***,107,50000.0,Dining Table,Furniture,online,Chennai,2025-09-12,3,Cash,0.25,Ni***@gmail.com,******5292,successful,112500.0,2025,September,3
7686,1865,A***,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-03-24,4,NetBanking,0.15,Al***@outlook.com,******8140,successful,153000.0,2026,March,1
7687,1713,C***,103,1300.0,Shirt,Clothing,online,Mumbai,2025-08-30,2,Card,0.35,Ca***@outlook.com,******9668,successful,1690.0,2025,August,3
7688,1927,A***,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-05-26,4,Card,0.4,Am***@yahoo.com,******5273,successful,168000.0,2025,May,2
7689,1931,A***,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-04-23,2,UPI,0.35,Am***@gmail.com,******0653,successful,65000.0,2025,April,2
7690,1619,J***,101,250000.0,Laptop,Electronics,offline,Chennai,2025-05-23,1,Card,0.35,Jo***@yahoo.com,******8402,successful,162500.0,2025,May,2
7691,1079,J***,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-12-07,4,Cash,0.3,Je***@outlook.com,******6747,successful,42000.0,2025,December,4
7691,1079,J***,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-12-07,4,Cash,0.3,Je***@outlook.com,******6747,failed,42000.0,2025,December,4
7692,1248,E***,104,8000.0,Shoes,Clothing,online,Mumbai,2025-10-30,4,Card,0.35,Em***@gmail.com,******3088,successful,20800.0,2025,October,4
7693,1626,L***,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-03-22,2,NetBanking,0.1,Lu***@outlook.com,******3387,successful,27000.0,2026,March,1
7694,1326,A***,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-03-15,4,NetBanking,0.25,An***@yahoo.com,******5992,successful,195000.0,2026,March,1
7695,1518,J***,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-05-23,2,Cash,0.25,Ja***@outlook.com,******4439,successful,75000.0,2025,May,2
7696,1560,J***,102,70000.0,Phone,Electronics,offline,Mumbai,2025-01-05,3,Card,0.4,Ju***@gmail.com,******9536,successful,126000.0,2025,January,1
7697,1493,C***,102,70000.0,Phone,Electronics,offline,Mumbai,2025-06-28,1,UPI,0.1,Ca***@gmail.com,******3936,successful,63000.0,2025,June,2
7698,1221,J***,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-12-20,5,Cash,0.4,Je***@outlook.com,******2108,successful,24000.0,2025,December,4
7699,1994,L***,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-02-26,5,NetBanking,0.2,La***@yahoo.com,******3067,successful,32000.0,2026,February,1
7700,1736,M***,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-04-16,2,UPI,0.25,Mi***@outlook.com,******8816,successful,1950.0,2026,April,2
7701,1492,B***,107,50000.0,Dining Table,Furniture,online,Chennai,2025-12-31,3,NetBanking,0.4,Be***@outlook.com,******7609,successful,90000.0,2025,December,4
7702,1199,R***,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-04-28,2,Card,0.1,Ri***@outlook.com,******5758,successful,14400.0,2025,April,2
7703,1965,A***,105,45000.0,Tv,Electronics,online,Bangalore,2025-12-19,4,NetBanking,0.4,An***@gmail.com,******3396,successful,108000.0,2025,December,4
7704,1114,A***,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-09-22,5,NetBanking,0.15,An***@outlook.com,******6613,successful,191250.0,2025,September,3
7705,1615,M***,102,70000.0,Phone,Electronics,offline,Bangalore,2025-04-23,2,Cash,0.2,Ma***@outlook.com,******1375,successful,112000.0,2025,April,2
7706,1921,R***,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-05-22,5,Cash,0.25,Ra***@gmail.com,******2874,successful,168750.0,2025,May,2
7707,1728,J***,104,8000.0,Shoes,Clothing,online,Chennai,2025-10-20,2,Card,0.3,Je***@outlook.com,******0243,successful,11200.0,2025,October,4
7708,1737,C***,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-04-10,2,Card,0.4,Cr***@yahoo.com,******4236,successful,9600.0,2026,April,2
7709,1096,A***,102,70000.0,Phone,Electronics,online,Mumbai,2025-12-11,3,Cash,0.35,An***@gmail.com,******7372,successful,136500.0,2025,December,4
7710,1784,J***,106,80000.0,Sofa,Furniture,online,Mumbai,2025-07-06,4,UPI,0.15,Ja***@outlook.com,******1742,successful,272000.0,2025,July,3
7710,1784,J***,106,80000.0,Sofa,Furniture,online,Mumbai,2025-07-06,4,UPI,0.15,Ja***@outlook.com,******1742,failed,272000.0,2025,July,3
7711,1105,M***,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-05-24,5,Cash,0.15,Mi***@gmail.com,******6405,successful,63750.0,2025,May,2
7712,1363,S***,107,50000.0,Dining Table,Furniture,online,Mumbai,2026-04-15,3,Card,0.4,Se***@gmail.com,******3839,successful,90000.0,2026,April,2
7713,1116,J***,105,45000.0,Tv,Electronics,offline,Delhi,2026-04-12,2,Card,0.15,Je***@yahoo.com,******1619,successful,76500.0,2026,April,2
7714,1354,J***,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-06-09,5,Card,0.4,Jo***@gmail.com,******2732,successful,45000.0,2025,June,2
7714,1354,J***,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-06-09,5,Card,0.4,Jo***@gmail.com,******2732,failed,45000.0,2025,June,2
7715,1170,N***,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-09-30,2,Cash,0.35,Na***@gmail.com,******1844,successful,10400.0,2025,September,3
7716,1653,N***,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-02-26,5,Cash,0.4,Ni***@outlook.com,******6483,successful,150000.0,2026,February,1
7717,1982,I***,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-10-23,1,Card,0.1,Is***@gmail.com,******7284,successful,58500.0,2025,October,4
7718,1705,S***,110,45000.0,Microwave,Home Appliances,online,Chennai,2026-03-12,5,Cash,0.4,St***@gmail.com,******1668,successful,135000.0,2026,March,1
7719,1284,L***,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-12-25,2,Cash,0.4,Li***@gmail.com,******4915,successful,78000.0,2025,December,4
7720,1217,C***,101,250000.0,Laptop,Electronics,offline,Chennai,2025-10-13,5,Cash,0.3,Co***@yahoo.com,******0764,successful,875000.0,2025,October,4
7721,1044,J***,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-03-04,4,NetBanking,0.1,Jo***@yahoo.com,******2783,successful,54000.0,2026,March,1
7722,1589,K***,104,8000.0,Shoes,Clothing,online,Mumbai,2025-06-22,5,NetBanking,0.3,Ki***@outlook.com,******2771,successful,28000.0,2025,June,2
7723,1303,D***,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-09-27,1,Card,0.15,Du***@gmail.com,******0762,successful,12750.0,2025,September,3
7724,1105,M***,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-11-10,3,Card,0.1,Mi***@gmail.com,******6405,successful,189000.0,2025,November,4
7725,1315,B***,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-08-10,3,Card,0.15,Be***@outlook.com,******3162,successful,127500.0,2025,August,3
7726,1914,M***,106,80000.0,Sofa,Furniture,offline,Chennai,2026-03-23,5,UPI,0.4,Mi***@gmail.com,******7677,successful,240000.0,2026,March,1
7727,1005,E***,105,45000.0,Tv,Electronics,online,Delhi,2026-02-09,3,Card,0.25,El***@gmail.com,******0442,successful,101250.0,2026,February,1
7728,1595,J***,105,45000.0,Tv,Electronics,offline,Delhi,2025-11-26,4,UPI,0.4,Jo***@outlook.com,******1862,successful,108000.0,2025,November,4
7729,1256,B***,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-06-06,1,Cash,0.15,Br***@yahoo.com,******8747,successful,1105.0,2025,June,2
7730,1101,T***,103,1300.0,Shirt,Clothing,offline,Delhi,2025-07-29,3,Cash,0.2,Ti***@gmail.com,******8404,successful,3120.0,2025,July,3
7731,1574,H***,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-09-16,1,UPI,0.3,He***@gmail.com,******4265,successful,10500.0,2025,September,3
7732,1154,T***,105,45000.0,Tv,Electronics,offline,Chennai,2025-05-09,1,Cash,0.15,Ta***@outlook.com,******8610,successful,38250.0,2025,May,2
7732,1154,T***,105,45000.0,Tv,Electronics,offline,Chennai,2025-05-09,1,Cash,0.15,Ta***@outlook.com,******8610,failed,38250.0,2025,May,2
7733,1942,S***,104,8000.0,Shoes,Clothing,offline,Chennai,2025-09-10,5,NetBanking,0.3,Su***@gmail.com,******9764,successful,28000.0,2025,September,3
7734,1298,J***,107,50000.0,Dining Table,Furniture,online,Chennai,2026-01-22,2,Card,0.3,Je***@outlook.com,******3767,successful,70000.0,2026,January,1
7735,1241,M***,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-12-21,4,Cash,0.2,Ma***@yahoo.com,******8741,successful,160000.0,2025,December,4
7736,1951,E***,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-11-13,3,NetBanking,0.2,Ed***@yahoo.com,******3432,successful,192000.0,2025,November,4
7737,1707,B***,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-07-08,3,Cash,0.2,Br***@yahoo.com,******3506,successful,120000.0,2025,July,3
7738,1426,D***,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-01-03,2,NetBanking,0.3,Do***@gmail.com,******9303,successful,62999.99999999999,2026,January,1
7739,1924,W***,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-10-16,4,NetBanking,0.1,Wi***@yahoo.com,******3514,successful,162000.0,2025,October,4
7740,1812,D***,101,250000.0,Laptop,Electronics,offline,Delhi,2026-01-25,3,NetBanking,0.25,Du***@gmail.com,******2388,successful,562500.0,2026,January,1
7741,1052,C***,103,1300.0,Shirt,Clothing,online,Bangalore,2025-04-16,1,NetBanking,0.3,Ch***@gmail.com,******6648,successful,909.9999999999999,2025,April,2
7742,1299,K***,102,70000.0,Phone,Electronics,online,Chennai,2025-05-30,4,Cash,0.05,Ke***@yahoo.com,******5582,successful,266000.0,2025,May,2
7743,1529,B***,104,8000.0,Shoes,Clothing,online,Delhi,2025-10-22,1,Card,0.15,Br***@outlook.com,******8618,successful,6800.0,2025,October,4
7744,1952,A***,107,50000.0,Dining Table,Furniture,online,Chennai,2025-05-09,3,NetBanking,0.1,An***@gmail.com,******3977,successful,135000.0,2025,May,2
7745,1872,J***,102,70000.0,Phone,Electronics,offline,Bangalore,2025-08-25,3,Card,0.4,Je***@gmail.com,******2164,successful,126000.0,2025,August,3
7746,1626,L***,105,45000.0,Tv,Electronics,offline,Chennai,2025-07-02,4,Card,0.1,Lu***@outlook.com,******3387,successful,162000.0,2025,July,3
7747,1184,O***,105,45000.0,Tv,Electronics,online,Delhi,2025-07-05,3,Card,0.05,Os***@gmail.com,******4909,successful,128250.0,2025,July,3
7748,1252,B***,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-01-26,2,NetBanking,0.1,Br***@gmail.com,******5445,successful,144000.0,2026,January,1
7748,1252,B***,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-01-26,2,NetBanking,0.1,Br***@gmail.com,******5445,failed,144000.0,2026,January,1
7749,1863,S***,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-03-24,1,Cash,0.25,Sa***@yahoo.com,******4780,successful,33750.0,2026,March,1
7750,1416,L***,101,250000.0,Laptop,Electronics,offline,Delhi,2025-12-27,4,Card,0.2,La***@yahoo.com,******4159,successful,800000.0,2025,December,4
7751,1544,R***,102,70000.0,Phone,Electronics,offline,Bangalore,2025-07-07,5,UPI,0.15,Ro***@gmail.com,******2187,successful,297500.0,2025,July,3
7752,1813,R***,106,80000.0,Sofa,Furniture,online,Chennai,2025-11-18,3,Cash,0.35,Ro***@yahoo.com,******3702,successful,156000.0,2025,November,4
7753,1028,K***,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-09-16,2,NetBanking,0.2,Ka***@yahoo.com,******6902,successful,128000.0,2025,September,3
7753,1028,K***,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-09-16,2,NetBanking,0.2,Ka***@yahoo.com,******6902,failed,128000.0,2025,September,3
7754,1209,J***,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-03-01,4,Cash,0.2,Je***@outlook.com,******5101,successful,208000.0,2026,March,1
7755,1498,K***,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-02-07,1,Cash,0.35,Ka***@gmail.com,******8837,successful,32500.0,2025,February,1
7756,1885,E***,101,250000.0,Laptop,Electronics,online,Bangalore,2025-11-15,4,Cash,0.35,Em***@yahoo.com,******3263,successful,650000.0,2025,November,4
7757,1831,B***,102,70000.0,Phone,Electronics,offline,Chennai,2025-09-25,1,Cash,0.1,Be***@gmail.com,******5440,successful,63000.0,2025,September,3
7758,1820,E***,106,80000.0,Sofa,Furniture,online,Chennai,2025-12-08,4,Card,0.35,Em***@outlook.com,******1920,successful,208000.0,2025,December,4
7759,1316,C***,103,1300.0,Shirt,Clothing,online,Bangalore,2025-08-21,2,Cash,0.3,Ca***@gmail.com,******5124,successful,1819.9999999999998,2025,August,3
7760,1617,R***,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-04-12,1,Card,0.1,Ro***@yahoo.com,******8082,successful,13500.0,2026,April,2
7761,1142,J***,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-12-19,3,Cash,0.35,Jo***@gmail.com,******4291,successful,15600.0,2025,December,4
7762,1657,K***,104,8000.0,Shoes,Clothing,online,Bangalore,2026-01-02,2,NetBanking,0.05,Ke***@outlook.com,******9867,successful,15200.0,2026,January,1
7763,1838,N***,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-08-15,2,Cash,0.35,Ni***@gmail.com,******7583,successful,10400.0,2025,August,3
7764,1434,R***,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-05-21,5,UPI,0.25,Ry***@gmail.com,******3850,successful,187500.0,2025,May,2
7765,1295,J***,102,70000.0,Phone,Electronics,online,Mumbai,2026-12-03,3,UPI,0.25,Je***@gmail.com,******5494,successful,157500.0,2026,December,4
7766,1168,J***,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-11-21,4,Cash,0.4,Je***@outlook.com,******0337,successful,156000.0,2025,November,4
7767,1766,M***,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-01-10,4,Card,0.1,Mi***@gmail.com,******2639,successful,162000.0,2025,January,1
